timestamp,temperature,humidity,vibration
2024-01-01 00:00:00,25.248357076505616,68.45915040172424,0.5295344022422095
2024-01-01 00:01:00,24.94177613320249,72.2867065338635,0.4295507850024133
2024-01-01 00:02:00,25.345660692405612,70.36965120198266,0.5412043290272132
2024-01-01 00:03:00,25.79423920268656,70.50424096986279,0.5151576914188136
2024-01-01 00:04:00,24.92655500559308,66.05911841361896,0.46823693077206957
2024-01-01 00:05:00,24.937470056087815,65.59376013261556,0.4625166524527043
2024-01-01 00:06:00,25.855051062857378,69.55827316946687,0.4832973458971577
2024-01-01 00:07:00,25.460067274962736,70.49300233667937,0.4350629156694754
2024-01-01 00:08:00,24.85251696326186,67.74854666379564,0.5861133695493512
2024-01-01 00:09:00,25.36943727025831,67.82127455814293,0.5743075662571672
2024-01-01 00:10:00,24.87735019653577,71.12129264990065,0.522585010048797
2024-01-01 00:11:00,24.88709451873911,71.12370931468145,0.48883007918289545
2024-01-01 00:12:00,25.251839297879023,69.72213815002324,0.49014460060313025
2024-01-01 00:13:00,24.18511507623333,71.55761058497255,0.5379032853086985
2024-01-01 00:14:00,24.29019144459419,67.64835637909633,0.5878913449750975
2024-01-01 00:15:00,24.882399740293533,69.28441192190857,0.4714801630201628
2024-01-01 00:16:00,24.668018926564216,73.29152471238936,0.4441206978688338
2024-01-01 00:17:00,25.34244682860842,70.1318684663279,0.5773820386797636
2024-01-01 00:18:00,24.742197349929825,70.24727090393766,0.41064307062077743
2024-01-01 00:19:00,24.500941168273457,74.60592767961523,0.44957345958736766
2024-01-01 00:20:00,25.95079829662861,67.19470577551976,0.48765710537445733
2024-01-01 00:21:00,25.11596377326859,71.58557340879048,0.42197832660974843
2024-01-01 00:22:00,25.273491011496475,73.31997477440193,0.5556074531403299
2024-01-01 00:23:00,24.538224632202407,69.34154287440693,0.542845263525255
2024-01-01 00:24:00,24.98927586598038,71.70974378952826,0.47126033863923417
2024-01-01 00:25:00,25.327793569114007,68.02563368817421,0.5639807059588874
2024-01-01 00:26:00,24.707696930997038,68.6153653392774,0.5724646214201913
2024-01-01 00:27:00,25.48190043016152,70.75788739414699,0.4943414675854968
2024-01-01 00:28:00,25.004585889589006,71.58417932663009,0.4774665911215996
2024-01-01 00:29:00,25.169908141989985,72.22797741329929,0.6129801013871239
2024-01-01 00:30:00,25.025747318441194,73.12438696327662,0.5360580911042078
2024-01-01 00:31:00,26.263581006418438,69.84922906925242,0.5128162326484427
2024-01-01 00:32:00,25.341530130006724,72.37030509305787,0.5681772973319806
2024-01-01 00:33:00,24.830255501436937,69.29739829498855,0.515096531750151
2024-01-01 00:34:00,25.78121089761786,71.78508401061039,0.47471897070404057
2024-01-01 00:35:00,24.770339201191796,70.39473939871573,0.5040079880243776
2024-01-01 00:36:00,25.496010374162534,70.86994504654989,0.5519327143659868
2024-01-01 00:37:00,24.422555888053626,70.82439942747764,0.4003907216825393
2024-01-01 00:38:00,24.749104978775318,66.7667351285431,0.48559846302803894
2024-01-01 00:39:00,25.522430211405265,67.72662992487365,0.5691528699290802
2024-01-01 00:40:00,25.804028867919445,70.17865204664076,0.4744065799453241
2024-01-01 00:41:00,25.531269954436464,66.59767356639966,0.5773054280215705
2024-01-01 00:42:00,25.39854601737563,71.63328352944417,0.5707371909679906
2024-01-01 00:43:00,25.316596621729637,71.71256989619962,0.4967235442255524
2024-01-01 00:44:00,24.738659609018853,70.62236275781216,0.47157303475554996
2024-01-01 00:45:00,25.12876431598641,67.72428436757596,0.48563205629251827
2024-01-01 00:46:00,25.26912638965068,72.72532806932242,0.6332307246000717
2024-01-01 00:47:00,26.038759639900565,74.03793633193929,0.5937212223466621
2024-01-01 00:48:00,25.69275367778502,70.2561006358094,0.5062695485903369
2024-01-01 00:49:00,24.650163574002868,70.98141673891548,0.4695923224189795
2024-01-01 00:50:00,25.70445772555449,70.36218937067312,0.5058520517790631
2024-01-01 00:51:00,25.360599518419832,71.01778360151974,0.5121913463308382
2024-01-01 00:52:00,25.225397263047356,69.71622796159295,0.43783206311953227
2024-01-01 00:53:00,25.880406557294677,69.88448434098243,0.504002063460763
2024-01-01 00:54:00,26.10077072729636,71.7632824677167,0.5661202162405865
2024-01-01 00:55:00,26.06160584077997,74.64129714263014,0.41003216593917635
2024-01-01 00:56:00,25.187043955384794,67.14807501415686,0.5413291982568624
2024-01-01 00:57:00,25.462725444151097,69.73872829633838,0.568739898502739
2024-01-01 00:58:00,25.79363410097706,67.58353520108686,0.4719721327452816
2024-01-01 00:59:00,26.12643739907255,73.12657600560311,0.5847087879095528
2024-01-01 01:00:00,25.409731722891664,68.7650874435834,0.46548314687758274
2024-01-01 01:01:00,25.56713477499314,67.05216611178395,0.5220541330930202
2024-01-01 01:02:00,25.117433472295026,71.21291316414145,0.4846613657668185
2024-01-01 01:03:00,25.083125477062783,73.42310001968067,0.48465018214186983
2024-01-01 01:04:00,26.09811052342442,71.25957931454096,0.4691350465120977
2024-01-01 01:05:00,26.38057730256218,70.33985228960512,0.534928774043101
2024-01-01 01:06:00,25.67705261618835,70.74637851564255,0.5424402728865725
2024-01-01 01:07:00,26.225415087128436,72.75558531535735,0.49677889002114056
2024-01-01 01:08:00,25.91504804438679,68.17527996110753,0.43200158931638627
2024-01-01 01:09:00,25.422241840818586,69.69772600356266,0.5201585083317195
2024-01-01 01:10:00,25.936061359940492,69.01374883194987,0.5211007179705347
2024-01-01 01:11:00,26.53493369265089,67.58107464582608,0.48916424943067865
2024-01-01 01:12:00,25.75854411575259,69.2576980949045,0.5933615643590404
2024-01-01 01:13:00,26.56931042338771,72.12750138870908,0.4218035367549673
2024-01-01 01:14:00,24.487637098653625,71.04284131411096,0.3891358144873216
2024-01-01 01:15:00,26.21897141404729,71.19580308370452,0.46345825501511645
2024-01-01 01:16:00,25.862043524121468,70.19764562665299,0.5355212267045725
2024-01-01 01:17:00,25.67950532107306,70.94882155057994,0.447207768128308
2024-01-01 01:18:00,25.885367430360727,68.29844015245186,0.45095145407369625
2024-01-01 01:19:00,24.85616953153025,69.27801519600682,0.5475510668089077
2024-01-01 01:20:00,25.750573754214514,70.2784248597468,0.5231273961398875
2024-01-01 01:21:00,26.04941031751926,70.4467968174116,0.51885304548142
2024-01-01 01:22:00,26.620233874004892,70.52945682798344,0.5390714459732764
2024-01-01 01:23:00,25.632572910674,69.60969388612372,0.4787403523363558
2024-01-01 01:24:00,25.497870597066225,69.12876830241694,0.4810507962970904
2024-01-01 01:25:00,25.661636328323087,76.1963756568791,0.5404889636280712
2024-01-01 01:26:00,26.3806012960024,71.6915929635554,0.43275566096094004
2024-01-01 01:27:00,26.097648977143116,70.70146604658649,0.3928640076800727
2024-01-01 01:28:00,25.67875416657132,69.40587413476095,0.47833579131860726
2024-01-01 01:29:00,26.210616355149643,68.96694088279949,0.5465436644532846
2024-01-01 01:30:00,26.012857170583505,69.60483213339488,0.5127779849493401
2024-01-01 01:31:00,26.458963899019448,70.44911318056658,0.5428645752061507
